offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
0,1,0,5,general,"[0.5, 0.5]","[0.379926602662806, 0.620073397337194]",0.8749999995,2.1250000005,3.0,1,0.8749999995,0.04588234199999999,0.48433493306160813,0.1050005850202648,3.110543097552222,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5549063992339147,2.235543098052222,True,9,7,6.0249999995015,23.64288328710753,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.4931498507630143, 0.5068501492369857]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,10,7,6.7749999995015,26.56346392559022,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.5307951224758047, 0.4692048775241952]",0.75,2.25,3.0,1,0.75,0.499999999999,0.3066786301979141,0.1050005850202648,3.844110361801609,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,5.125480482402145,3.094110361801609,True,1,8,0.75,3.844110361801609,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.6681636608505297, 0.33183633914947036]",1.0,2.0,3.0,1,1.0,0.0,0.5616660816464019,0.1050005850202648,3.333333333333333,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.333333333333333,2.333333333333333,True,2,8,1.75,7.177443695134942,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.6949452625493069, 0.30505473745069306]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,3,8,2.5,9.677443695134942,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.8503193959092359, 0.14968060409076417]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.16666666666666666,0.515363247627377,0.1050005850202648,3.697057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.107841398307005,2.797057258476304,True,4,8,3.4,13.374500953611246,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.7971181328366287, 0.20288186716337128]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,5,8,4.15,16.295081592093936,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.527541446058144, 0.47245855394185604]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,8,4.9,19.215662230576626,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.2989825083401023, 0.7010174916598977]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.08333333333333334,0.483274347814003,0.1050005850202648,3.2389937117903864,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.598881901989319,2.3389937117903865,True,7,8,5.800000000000001,22.454655942367012,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.7428525948707827, 0.25714740512921724]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,8,8,6.550000000000001,25.375236580849702,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.4486493482658247, 0.5513506517341753]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.0,0.4949994149797352,0.1050005850202648,3.0,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,2.1,True,9,8,7.450000000000001,28.375236580849702,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.4671631572933138, 0.5328368427066862]",0.6000000000000001,2.4,3.0,1,0.6000000000000001,0.09999999999999998,0.30768697124770195,0.1050005850202648,2.420580638482691,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.034301064137818,1.8205806384826908,True,10,8,8.05,30.795817219332392,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.6326895304105451, 0.36731046958945496]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,1,9,0.75,2.5,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.8944670541557884, 0.10553294584421162]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,2,9,1.5,5.42058063848269,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.6126171831208034, 0.38738281687919657]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.16666666666666666,0.515363247627377,0.1050005850202648,3.697057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.107841398307005,2.797057258476304,True,3,9,2.4,9.117637896958994,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.8509872395057193, 0.14901276049428072]",0.6000000000000001,2.4,3.0,1,0.6000000000000001,0.25,0.3241418199787565,0.1050005850202648,3.0385691678522497,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,5.064281946420415,2.4385691678522496,True,4,9,3.0,12.156207064811245,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.36386020906374783, 0.6361397909362522]",0.49999949999999993,2.5000005,3.0,1,0.49999949999999993,0.25,0.2574748199787565,0.1050005850202648,2.7052341678522493,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,5.410473746178246,2.2052346678522494,True,5,9,3.4999995,14.861441232663495,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.1741691514818262, 0.8258308485181738]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,9,4.2499994999999995,17.782021871146185,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.7599116527453649, 0.24008834725463507]",1.0,2.0,3.0,1,1.0,0.09999999999999998,0.5743536379143686,0.1050005850202648,3.753913971816024,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.753913971816024,2.753913971816024,True,7,9,5.2499994999999995,21.53593584296221,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.7585128071215759, 0.24148719287842413]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.3704295306002941,0.1050005850202648,2.97238867334089,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.9631848977878534,2.22238867334089,True,8,9,5.9999994999999995,24.5083245163031,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.26577203800088434, 0.7342279619991157]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.07142857142857142,0.48501636541289334,0.1050005850202648,3.205186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5613186588690193,2.3051867929821173,True,9,9,6.8999995,27.71351130928522,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.7840656790338759, 0.2159343209661241]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.07142857142857142,0.48501636541289334,0.1050005850202648,3.205186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5613186588690193,2.3051867929821173,True,10,9,7.7999995,30.91869810226734,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.661435784526164, 0.338564215473836]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,1,10,0.75,2.5,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.41558346972436755, 0.5844165302756325]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,2,10,1.5,5.0,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.7575474320664295, 0.24245256793357048]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,3,10,2.25,7.5,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.5973649634081085, 0.4026350365918915]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.3704295306002941,0.1050005850202648,2.97238867334089,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.9631848977878534,2.22238867334089,True,4,10,3.0,10.472388673340891,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.463735570095298, 0.536264429904702]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.607686971247702,0.1050005850202648,3.9205806384826913,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.733886322364467,2.870580638482691,True,5,10,4.050000000000001,14.392969311823583,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.4257925832988043, 0.5742074167011957]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,10,4.800000000000001,17.313549950306275,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.02219635758001204, 0.977803642419988]",0.8249999999999997,2.1750000000000003,3.0,1,0.8249999999999997,0.09999999999999998,0.45768697124770197,0.1050005850202648,3.170580638482691,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.843128046645687,2.345580638482691,True,7,10,5.625,20.484130588788965,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.3226667880807377, 0.6773332119192623]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.07142857142857142,0.48501636541289334,0.1050005850202648,3.205186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5613186588690193,2.3051867929821173,True,8,10,6.525,23.689317381771083,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.6506383455820308, 0.3493616544179692]",1.0,2.0,3.0,1,1.0,0.0,0.5616660816464019,0.1050005850202648,3.333333333333333,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.333333333333333,2.333333333333333,True,9,10,7.525,27.022650715104415,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.6359212753696253, 0.3640787246303748]",0.75,2.25,3.0,1,0.75,0.25,0.4241418199787565,0.1050005850202648,3.5385691678522493,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.718092223802999,2.7885691678522493,True,10,10,8.275,30.561219882956664,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.6322264663475083, 0.3677735336524916]",0.75,2.25,3.0,1,0.75,0.33333333333333337,0.34113089511908484,0.1050005850202648,3.4211335911729392,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.561511454897253,2.6711335911729392,True,1,11,0.75,3.4211335911729392,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.4808741964872494, 0.5191258035127506]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.33333333333333337,0.4411308951190848,0.1050005850202648,3.9211335911729384,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.356815101303265,3.0211335911729384,True,2,11,1.65,7.342267182345878,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.26599596736921105, 0.734004032630789]",0.75,2.25,3.0,1,0.75,0.25,0.4241418199787565,0.1050005850202648,3.5385691678522493,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.718092223802999,2.7885691678522493,True,3,11,2.4,10.880836350198127,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.4828253113115917, 0.5171746886884083]",1.125,1.875,3.0,1,1.125,0.16666666666666666,0.665363247627377,0.1050005850202648,4.447057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.9529397853122705,3.3220572584763044,True,4,11,3.525,15.327893608674431,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.5606984817386916, 0.43930151826130837]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.08333333333333334,0.483274347814003,0.1050005850202648,3.2389937117903864,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.598881901989319,2.3389937117903865,True,5,11,4.425,18.56688732046482,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.31480592069300195, 0.685194079306998]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,11,5.175,21.48746795894751,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.10388965347568513, 0.8961103465243149]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,7,11,5.925,24.4080485974302,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.3884786146107828, 0.6115213853892172]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.04545454545454547,0.5009470745936293,0.1050005850202648,3.192075960407133,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.546751067119037,2.292075960407133,True,8,11,6.824999999999999,27.600124557837333,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.49287490397715494, 0.5071250960228451]",0.75,2.25,3.0,1,0.75,0.07142857142857142,0.38501636541289336,0.1050005850202648,2.705186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.6069157239761562,1.9551867929821172,True,9,11,7.574999999999999,30.30531135081945,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.03562947953250628, 0.9643705204674937]",0.6428571428571432,2.3571428571428568,3.0,1,0.6428571428571432,0.0,0.3235708435511638,0.1050005850202648,2.1428571428571432,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.333333333333332,1.5,True,10,11,8.217857142857142,32.4481684936766,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.8458400782896558, 0.15415992171034418]",0.75,2.25,3.0,1,0.75,0.25,0.35640103125154,0.1050005850202648,3.199865224216167,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.266486965621556,2.449865224216167,True,1,12,0.75,3.199865224216167,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.3049115619138686, 0.6950884380861314]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.16666666666666666,0.515363247627377,0.1050005850202648,3.697057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.107841398307005,2.797057258476304,True,2,12,1.65,6.896922482692471,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.1579233400369766, 0.8420766599630234]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.0,0.4949994149797352,0.1050005850202648,3.0,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,2.1,True,3,12,2.55,9.89692248269247,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.6709924375795941, 0.3290075624204058]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.607686971247702,0.1050005850202648,3.9205806384826913,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.733886322364467,2.870580638482691,True,4,12,3.6,13.817503121175163,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.522270455328864, 0.477729544671136]",1.125,1.875,3.0,1,1.125,0.07142857142857142,0.6350163654128933,0.1050005850202648,3.955186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.515721593761882,2.830186792982117,True,5,12,4.725,17.77268991415728,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.5833942386522043, 0.4166057613477957]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,12,5.475,20.69327055263997,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.6341130544697222, 0.36588694553027773]",0.75,2.25,3.0,1,0.75,0.08333333333333334,0.38327434781400305,0.1050005850202648,2.738993711790387,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.6519916157205157,1.9889937117903869,True,7,12,6.225,23.432264264430355,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.7631188936863375, 0.23688110631366258]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.07142857142857142,0.48501636541289334,0.1050005850202648,3.205186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5613186588690193,2.3051867929821173,True,8,12,7.125,26.637451057412473,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.42430562298738816, 0.5756943770126118]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.08333333333333334,0.483274347814003,0.1050005850202648,3.2389937117903864,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.598881901989319,2.3389937117903865,True,9,12,8.025,29.87644476920286,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.455974648316415, 0.544025351683585]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.08333333333333334,0.505672480338073,0.1050005850202648,3.3509843744107366,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.7233159715674855,2.4509843744107367,True,10,12,8.925,33.2274291436136,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.3022891288699404, 0.6977108711300596]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.415363247627377,0.1050005850202648,3.197057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.262743011301739,2.447057258476304,True,1,13,0.75,3.197057258476304,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.24639149211513744, 0.7536085078848626]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.3704295306002941,0.1050005850202648,2.97238867334089,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.9631848977878534,2.22238867334089,True,2,13,1.5,6.169445931817194,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.39254619114515366, 0.6074538088548463]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,3,13,2.25,8.669445931817194,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.8067106413974157, 0.19328935860258434]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,4,13,3.0,11.590026570299884,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.26621790517325805, 0.733782094826742]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.607686971247702,0.1050005850202648,3.9205806384826913,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.733886322364467,2.870580638482691,True,5,13,4.050000000000001,15.510607208782575,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.7911225434150849, 0.20887745658491508]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,13,4.800000000000001,18.431187847265267,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.43613470949888056, 0.5638652905011194]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,7,13,5.550000000000001,21.351768485747957,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.2730745511325041, 0.7269254488674959]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,8,13,6.300000000000001,23.851768485747957,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.6253609633810171, 0.37463903661898296]",1.0,2.0,3.0,1,1.0,0.09999999999999998,0.5743536379143686,0.1050005850202648,3.753913971816024,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.753913971816024,2.753913971816024,True,9,13,7.300000000000001,27.60568245756398,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.2834025264471006, 0.7165974735528994]",0.75,2.25,3.0,1,0.75,0.07142857142857142,0.38501636541289336,0.1050005850202648,2.705186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.6069157239761562,1.9551867929821172,True,10,13,8.05,30.310869250546098,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.8679042080983881, 0.13209579190161191]",0.75,2.25,3.0,1,0.75,0.33333333333333337,0.34113089511908484,0.1050005850202648,3.4211335911729392,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.561511454897253,2.6711335911729392,True,1,14,0.75,3.4211335911729392,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.5781139710861987, 0.4218860289138014]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.415363247627377,0.1050005850202648,3.197057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.262743011301739,2.447057258476304,True,2,14,1.5,6.618190849649244,5,none,False
1,0,5,0,general,"[0.5, 0.5]","[0.40630356397313017, 0.5936964360268698]",1.0,2.0,3.0,1,1.0,0.0,0.5616660816464019,0.1050005850202648,3.333333333333333,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.333333333333333,2.333333333333333,True,3,14,2.5,9.951524182982578,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.08600329000205031, 0.9139967099979497]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.3704295306002941,0.1050005850202648,2.97238867334089,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.9631848977878534,2.22238867334089,True,4,14,3.25,12.923912856323469,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.3846598627770125, 0.6153401372229875]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.08333333333333334,0.483274347814003,0.1050005850202648,3.2389937117903864,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.598881901989319,2.3389937117903865,True,5,14,4.15,16.162906568113854,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.3201953542421765, 0.6798046457578235]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,14,4.9,19.083487206596544,5,none,False
1,1,1,1,general,"[0.5, 0.5]","[0.528940157934696, 0.471059842065304]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.07142857142857142,0.48501636541289334,0.1050005850202648,3.205186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5613186588690193,2.3051867929821173,True,7,14,5.800000000000001,22.288673999578663,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.7737140970675302, 0.22628590293246978]",1.0,2.0,3.0,1,1.0,0.045454545454545525,0.567613741260296,0.1050005850202648,3.5254092937404664,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5254092937404664,2.5254092937404664,True,8,14,6.800000000000001,25.81408329331913,5,none,False
0,1,0,5,general,"[0.5, 0.5]","[0.4481376180488673, 0.5518623819511327]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.0,0.4949994149797352,0.1050005850202648,3.0,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,2.1,True,9,14,7.700000000000001,28.81408329331913,5,none,False
0,0,3,3,general,"[0.5, 0.5]","[0.8766257635716564, 0.12337423642834357]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.04545454545454547,0.5009470745936293,0.1050005850202648,3.192075960407133,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.546751067119037,2.292075960407133,True,10,14,8.600000000000001,32.00615925372626,5,none,False
